Instrument,Date,Price Close,Company Market Cap,Outstanding Shares,Price To Cash Flow Per Share (Daily Time Series Ratio),Cash Flow,Net Cash Flow from Operating Activities,Cash Flow Per Share - Actual,Price to Cash Flow per Share,Cash Flow from Operations per Share,CALC_PCF_MktCap_div_CF,CALC_PCF_MktCap_div_OpCF,CALC_PCF_Price_div_CF_Shares,CALC_PCF_Price_div_OpCF_Shares,CALC_PCF_Price_div_CFPS_Act,CALC_PCF_Price_div_OpCFPS
ENAG.MC,2024-05-23,13.82,3620702822.67999,261266495,5.82070066777163,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.874417049181376,6.3650748677217805,5.858192752019548,6.34749544405359,4.74914089347079,6.346827450297876
ENAG.MC,2024-05-24,13.95,3654761532.3,261266495,5.87545400256254,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.929675675548511,6.424948943901526,5.913298761987893,6.407204156624282,4.793814432989691,6.406529879280416
ENAG.MC,2024-05-27,14.14,3704539646.35999,261266495,5.95547810725694,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.010438283315822,6.512457209087264,5.993838315018554,6.494470736535294,4.859106529209622,6.49378727548567
ENAG.MC,2024-05-28,13.96,3657381433.04,261266495,5.87966579754646,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.933926339115212,6.429554642069197,5.917537685831613,6.411797134514336,4.797250859106529,6.411122373817536
ENAG.MC,2024-05-29,13.8,3615463021.19999,261266495,5.8122770778038,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.865915722047973,6.355863471386438,5.84971490433211,6.338309488273484,4.742268041237113,6.337642461223639
ENAG.MC,2024-05-30,14.03,3675720738.21999,261266495,5.90914836243387,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.963680984082106,6.461794529242878,5.947210152737645,6.443947979744707,4.821305841924398,6.443269835577365
ENAG.MC,2024-05-31,14.13,3701919745.62,261266495,5.95126631227303,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.006187619749136,6.507851510919609,5.989599391174835,6.489877758645241,4.855670103092783,6.4891947809485515
ENAG.MC,2024-06-03,14.37,3764797363.37999,261266495,6.052349391887,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.108203545349955,6.618388266943705,6.091333563424088,6.6001092280065174,4.9381443298969065,6.599414649839397
ENAG.MC,2024-06-04,14.54,3809335675.96,261266495,6.12394990661357,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.180464825983895,6.6966851357941355,6.163395268767309,6.678189852137423,4.996563573883161,6.677487056970413
ENAG.MC,2024-06-05,14.69,3848634187.06,261266495,6.18712683137231,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.2442247794844175,6.7657706083092055,6.226979126423093,6.747084520488222,5.048109965635739,6.746374475027191
ENAG.MC,2024-06-06,14.8,3877453095.2,261266495,6.23345657619538,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.290982078718133,6.81643328815359,6.273607288704002,6.797607277278808,5.085910652920962,6.796891914935497
ENAG.MC,2024-06-07,14.67,3843394385.58,261266495,6.17870324140448,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.2357234523510146,6.756559211973863,6.218501278735656,6.737898564708115,5.041237113402062,6.737189485952954
ENAG.MC,2024-06-10,14.65,3838154584.09999,261266495,6.17027965143665,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.227222125217595,6.747347815638502,6.210023431048218,6.728712608928009,5.034364261168385,6.728004496878717
ENAG.MC,2024-06-11,14.3,3746458058.19999,261266495,6.02286682699959,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.078448900383044,6.5861483797700044,6.061661096518057,6.567958382776146,4.914089347079038,6.567267188079567
ENAG.MC,2024-06-12,14.23,3728118753.02,261266495,5.99338426211218,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.048694255416151,6.553908492596324,6.031988629612024,6.535807537545773,4.890034364261168,6.535119726319738
ENAG.MC,2024-06-13,14.08,3688820241.91999,261266495,5.93020733735344,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.984934301915613,6.484823020081236,5.96840477195624,6.466912869194974,4.838487972508591,6.466232308262958
ENAG.MC,2024-06-14,14.24,3730738653.76,261266495,5.9975960570961,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.052944918982853,6.558514190763995,6.036227553455743,6.5404005154358265,4.893470790378006,6.539712220856856
ENAG.MC,2024-06-17,14.03,3675720738.21999,261266495,5.90914836243387,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.963680984082106,6.461794529242878,5.947210152737645,6.443947979744707,4.821305841924398,6.443269835577365
ENAG.MC,2024-06-18,14.41,3775276966.33999,261266495,6.06919657182267,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.125206199616761,6.6368110596143906,6.108289258798964,6.618481139566732,4.951890034364261,6.617784627987872
ENAG.MC,2024-06-19,14.34,3756937661.16,261266495,6.03971400693526,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.095451554649866,6.604571172440708,6.078616791892932,6.586330294336358,4.927835051546391,6.585637166228041
ENAG.MC,2024-06-20,14.53,3806715775.21999,261266495,6.11973811162966,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.176214162417177,6.692079437626446,6.15915634492359,6.6735968742473695,4.993127147766322,6.672894562433294
ENAG.MC,2024-06-21,14.55,3811955576.7,261266495,6.12816170159749,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.184715489550596,6.7012908339618065,6.167634192611029,6.682782830027477,5.0,6.682079551507532
ENAG.MC,2024-06-24,14.46,3788376470.04,261266495,6.09025554674225,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.146459517450284,6.659839550452764,6.129483878017559,6.641446029016998,4.969072164948454,6.640747100673464
ENAG.MC,2024-06-25,14.41,3775276966.34,261266495,6.06919657182267,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.125206199616777,6.636811059614407,6.108289258798964,6.618481139566732,4.951890034364261,6.617784627987872
ENAG.MC,2024-06-26,14.17,3712399348.57999,261266495,5.96811349220869,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.023190274015926,6.526274303590277,6.00655508654971,6.508249670205453,4.869415807560137,6.507564759097026
ENAG.MC,2024-06-27,14.02,3673100837.47999,261266495,5.90493656744995,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.959430320515405,6.457188831075207,5.942971228893926,6.439355001854654,4.81786941580756,6.438677341040247
ENAG.MC,2024-06-28,13.89,3639042127.85999,261266495,5.85018323265904,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.904171694148286,6.39731475489548,5.8878652189255805,6.379646289283962,4.77319587628866,6.378974912057705
ENAG.MC,2024-07-01,14.1,3694060043.39999,260994772,5.93863092732128,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.993435629049016,6.494034416416579,5.9706665280010895,6.469363537310205,4.845360824742268,6.475417297337195
ENAG.MC,2024-07-02,12.79,3350853046.45999,260994772,5.38688578442831,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.4365987018111275,5.890687956451632,5.41594502788184,5.8683091944820935,4.395189003436426,5.873800512974661
ENAG.MC,2024-07-03,12.9,3379671954.6,260994772,5.43321552925138,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.483356001044859,5.941350636296034,5.462524695830785,5.918779406475294,4.43298969072165,5.924317952882967
ENAG.MC,2024-07-04,13.15,3445169473.09999,260994772,5.53851040384928,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.589622590212379,6.0564930904878,5.568387577532932,6.033484433732567,4.518900343642612,6.0391303163109304
ENAG.MC,2024-07-05,12.96,3395391359.04,260994772,5.45848629915488,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.508859982445068,5.968984825302063,5.4879317874393,5.94630861301704,4.453608247422681,5.951872920105678
ENAG.MC,2024-07-08,12.86,3369192351.64,260994772,5.41636834931572,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.466353346778053,5.922927843625349,5.445586634758441,5.90042660211413,4.419243986254295,5.905947974734492
ENAG.MC,2024-07-09,12.75,3340373443.5,260994772,5.37003860449264,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.419596047544338,5.872265163780964,5.399006966809496,5.84995639012093,4.381443298969072,5.855430534826188
ENAG.MC,2024-07-10,13.55,3549965502.69999,260994772,5.70698220320591,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.759649132880436,6.240721017194654,5.737768188256367,6.217012477344205,4.6563573883161515,6.222830097795674
ENAG.MC,2024-07-11,13.56,3552585403.44,260994772,5.71119399818982,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.763899796447155,6.245326715362343,5.742002703524453,6.221600678434495,4.65979381443299,6.227422592332792
ENAG.MC,2024-07-12,13.58,3557825204.92,260994772,5.71961758815765,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.772401123580558,6.254538111697686,5.750471734060625,6.230777080615077,4.666666666666666,6.236607581407029
ENAG.MC,2024-07-15,13.38,3505427190.11999,260994772,5.63538168847934,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.687387852246512,6.1624241483442415,5.665781428698907,6.139013058809259,4.597938144329897,6.144757690664658
ENAG.MC,2024-07-16,13.31,3487087884.93999,260994772,5.60589912359193,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.657633207279602,6.130184261170542,5.636139821822306,6.106895651177222,4.573883161512027,6.1126102289048285
ENAG.MC,2024-07-17,13.44,3521146594.56,260994772,5.66065245838283,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.7128918336467365,6.190058337350287,5.6911885203074215,6.166542265351004,4.618556701030927,6.172312657887369
ENAG.MC,2024-07-18,13.82,3620702822.67999,260994772,5.82070066777163,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.874417049181376,6.3650748677217805,5.8521001004946855,6.3408939067820596,4.74914089347079,6.346827450297876
ENAG.MC,2024-07-19,13.68,3584024212.31999,260994772,5.76173553799681,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.814907759247555,6.300595093374382,5.792816886741483,6.276659091517986,4.701030927835051,6.2825325267782155
ENAG.MC,2024-07-22,13.81,3618082921.93999,260994772,5.81648887278772,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.870166385614674,6.36046916955411,5.8478655852266,6.336305705691768,4.745704467353952,6.342234955760757
ENAG.MC,2024-07-23,13.69,3586644113.05999,260994772,5.76594733298073,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.819158422814256,6.305200791542053,5.7970514020095685,6.281247292608277,4.704467353951889,6.287125021315334
ENAG.MC,2024-07-24,13.61,3565684907.14,260994772,5.89858842732316,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.785153114280662,6.2683552062007,5.763175279864882,6.2445416838859495,4.6769759450171815,6.250385065018385
ENAG.MC,2024-07-25,13.67,3581404311.57999,260994772,5.92459249092635,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.810657095680853,6.2959893952067105,5.788582371473397,6.272070890427695,4.697594501718213,6.277940032241097
ENAG.MC,2024-07-26,13.62,3568304807.88,260994772,5.90292243792369,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.7894037778473635,6.272960904368372,5.767409795132967,6.24912988497624,4.68041237113402,6.2549775595555035
ENAG.MC,2024-07-29,13.65,3576164510.09999,260994772,5.91592446972529,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.8021557685474505,6.286777998871368,5.780113340937226,6.262894488247113,4.690721649484536,6.26875504316686
ENAG.MC,2024-07-30,13.71,3591883914.53999,260994772,5.94192853332848,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.827659749947659,6.314412187877396,5.805520432545741,6.290423694788859,4.711340206185567,6.296310010389571
ENAG.MC,2024-07-31,13.84,3625942624.16,260994772,5.99827067113539,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.8829183763147945,6.37428626405714,5.860569131030857,6.350070308962641,4.756013745704467,6.356012439372113
ENAG.MC,2024-08-01,13.84,3625942624.16,260994772,5.99827067113539,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.8829183763147945,6.37428626405714,5.860569131030857,6.350070308962641,4.756013745704467,6.356012439372113
ENAG.MC,2024-08-02,14.02,3673100837.47999,260994772,6.07628286194495,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.959430320515405,6.457188831075207,5.936790405856403,6.4326579285878775,4.81786941580756,6.438677341040247
ENAG.MC,2024-08-05,13.3,3484467984.19999,260994772,5.76423409870669,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.6533825437129,6.12557856300287,5.63190530655422,6.102307450086931,4.570446735395189,6.10801773436771
ENAG.MC,2024-08-06,13.41,3513286892.34,260994772,5.81190821531254,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.700139842946633,6.176241242847273,5.6784849745031645,6.1527776620801315,4.608247422680412,6.158535174276014
ENAG.MC,2024-08-07,13.61,3565684907.14,260994772,5.89858842732316,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.785153114280662,6.2683552062007,5.763175279864882,6.2445416838859495,4.6769759450171815,6.250385065018385
ENAG.MC,2024-08-08,13.59,3560445105.66,260994772,5.8899204061221,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.776651787147259,6.259143809865357,5.75470624932871,6.235365281705367,4.6701030927835046,6.241200075944148
ENAG.MC,2024-08-09,13.54,3547345601.96,260994772,5.86825035311945,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.755398469313752,6.236115319027001,5.733533672988281,6.212424276253913,4.652920962199312,6.2182376032585545
ENAG.MC,2024-08-12,13.54,3547345601.96,260994772,5.86825035311945,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.755398469313752,6.236115319027001,5.733533672988281,6.212424276253913,4.652920962199312,6.2182376032585545
ENAG.MC,2024-08-13,13.69,3586644113.05999,260994772,5.93326051212741,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.819158422814256,6.305200791542053,5.7970514020095685,6.281247292608277,4.704467353951889,6.287125021315334
ENAG.MC,2024-08-14,13.71,3591883914.53999,260994772,5.94192853332848,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.827659749947659,6.314412187877396,5.805520432545741,6.290423694788859,4.711340206185567,6.296310010389571
ENAG.MC,2024-08-15,13.57,3555205304.18,260994772,5.88125238492104,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.768150460013856,6.249932413530014,5.746237218792539,6.226188879524786,4.6632302405498285,6.232015086869911
ENAG.MC,2024-08-16,13.62,3568304807.88,260994772,5.90292243792369,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.7894037778473635,6.272960904368372,5.767409795132967,6.24912988497624,4.68041237113402,6.2549775595555035
ENAG.MC,2024-08-19,13.66,3578784410.84,260994772,5.92025848032582,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.806406432114169,6.291383697039057,5.7843478562053114,6.267482689337404,4.694158075601375,6.2733475377039785
ENAG.MC,2024-08-20,13.56,3552585403.43999,260994772,5.87691837432051,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.763899796447138,6.245326715362326,5.742002703524453,6.221600678434495,4.65979381443299,6.227422592332792
ENAG.MC,2024-08-21,13.48,3531626197.51999,260994772,5.84224628951626,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.729894487913526,6.208481130020955,5.708126581379766,6.184895069712168,4.632302405498281,6.190682636035844
ENAG.MC,2024-08-22,13.54,3547345601.95999,260994772,5.86825035311945,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.755398469313735,6.236115319026983,5.733533672988281,6.212424276253913,4.652920962199312,6.2182376032585545
ENAG.MC,2024-08-23,13.67,3581404311.57999,260994772,5.92459249092635,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.810657095680853,6.2959893952067105,5.788582371473397,6.272070890427695,4.697594501718213,6.277940032241097
ENAG.MC,2024-08-26,13.72,3594503815.28,260994772,5.94626254392901,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.831910413514378,6.319017886045085,5.809754947813827,6.29501189587915,4.714776632302406,6.30090250492669
ENAG.MC,2024-08-27,13.72,3594503815.27999,260994772,5.94626254392901,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.831910413514361,6.319017886045067,5.809754947813827,6.29501189587915,4.714776632302406,6.30090250492669
ENAG.MC,2024-08-28,13.87,3633802326.38,260994772,6.01127270293698,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.895670367014899,6.388103358560155,5.873272676835114,6.363834912233513,4.766323024054983,6.369789922983468
ENAG.MC,2024-08-29,13.8,3615463021.2,260994772,5.98093462873326,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.865915722047989,6.3558634713864555,5.843631069958514,6.331717504601477,4.742268041237113,6.337642461223639
ENAG.MC,2024-08-30,13.96,3657381433.04,260994772,6.05027879834176,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.933926339115212,6.429554642069197,5.911383314247888,6.405128722046133,4.797250859106529,6.411122373817536
ENAG.MC,2024-09-02,13.97,3660001333.77999,260994772,6.05461280894229,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.938177002681898,6.4341603402368515,5.915617829515974,6.409716923136423,4.8006872852233675,6.415714868354654
ENAG.MC,2024-09-03,13.96,3657381433.04,260994772,6.05027879834176,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.933926339115212,6.429554642069197,5.911383314247888,6.405128722046133,4.797250859106529,6.411122373817536
ENAG.MC,2024-09-04,14.03,3675720738.21999,260994772,6.08061687254548,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.963680984082106,6.461794529242878,5.941024921124488,6.437246129678168,4.821305841924398,6.443269835577365
ENAG.MC,2024-09-05,14.28,3741218256.72,260994772,6.18896713755876,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.0699475732496575,6.576936983434679,6.046887802826635,6.551951156935441,4.90721649484536,6.558082199005329
ENAG.MC,2024-09-06,14.1,3694060043.39999,260994772,6.1109549467492,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.993435629049016,6.494034416416579,5.9706665280010895,6.469363537310205,4.845360824742268,6.475417297337195
ENAG.MC,2024-09-09,14.13,3701919745.62,260994772,6.1239569785508,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,6.006187619749136,6.507851510919609,5.983370073805348,6.483128140581078,4.855670103092783,6.4891947809485515
ENAG.MC,2024-09-10,14.02,3673100837.47999,260994772,6.07628286194495,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.959430320515405,6.457188831075207,5.936790405856403,6.4326579285878775,4.81786941580756,6.438677341040247
ENAG.MC,2024-09-11,13.97,3660001333.77999,260994772,6.05461280894229,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.938177002681898,6.4341603402368515,5.915617829515974,6.409716923136423,4.8006872852233675,6.415714868354654
ENAG.MC,2024-09-12,13.77,3607603318.97999,260994772,5.96793259693167,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.853163731347868,6.342046376883424,5.830927524154256,6.317952901330604,4.731958762886598,6.323864977612282
ENAG.MC,2024-09-13,13.78,3610223219.72,260994772,5.9722666075322,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.857414394914586,6.346652075051113,5.835162039422341,6.322541102420895,4.735395189003436,6.328457472149401
ENAG.MC,2024-09-16,14.08,3688820241.91999,260994772,6.10228692554814,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.984934301915613,6.484823020081236,5.962197497464919,6.460187135129623,4.838487972508591,6.466232308262958
ENAG.MC,2024-09-17,14.08,3688820241.91999,260994772,6.10228692554814,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.984934301915613,6.484823020081236,5.962197497464919,6.460187135129623,4.838487972508591,6.466232308262958
ENAG.MC,2024-09-18,13.77,3607603318.98,260994772,5.96793259693167,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.853163731347885,6.342046376883442,5.830927524154256,6.317952901330604,4.731958762886598,6.323864977612282
ENAG.MC,2024-09-19,13.7,3589264013.8,260994772,5.93759452272795,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.823409086380975,6.309806489709742,5.801285917277655,6.285835493698568,4.707903780068728,6.2917175158524525
ENAG.MC,2024-09-20,13.53,3544725701.22,260994772,5.86391634251891,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.75114780574705,6.231509620859329,5.729299157720194,6.207836075163622,4.649484536082474,6.213645108721436
ENAG.MC,2024-09-23,13.76,3604983418.24,260994772,5.96359858633113,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.848913067781183,6.33744067871577,5.82669300888617,6.313364700240314,4.7285223367697595,6.319272483075164
ENAG.MC,2024-09-24,13.77,3607603318.98,260994772,5.96793259693167,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.853163731347885,6.342046376883442,5.830927524154256,6.317952901330604,4.731958762886598,6.323864977612282
ENAG.MC,2024-09-25,13.78,3610223219.71999,260994772,5.9722666075322,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.85741439491457,6.346652075051095,5.835162039422341,6.322541102420895,4.735395189003436,6.328457472149401
ENAG.MC,2024-09-26,13.79,3612843120.46,260994772,5.97660061813273,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.861665058481288,6.3512577732187845,5.839396554690428,6.327129303511186,4.738831615120274,6.333049966686519
ENAG.MC,2024-09-27,13.87,3633802326.37999,260994772,6.01127270293698,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.895670367014883,6.388103358560137,5.873272676835114,6.363834912233513,4.766323024054983,6.369789922983468
ENAG.MC,2024-09-30,13.78,3610223219.72,260994772,5.9722666075322,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.857414394914586,6.346652075051113,5.835162039422341,6.322541102420895,4.735395189003436,6.328457472149401
ENAG.MC,2024-10-01,13.83,3623322723.41999,260994772,5.99393666053486,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.8786677127480775,6.369680565889452,5.856334615762772,6.34548210787235,4.752577319587629,6.351419944834994
ENAG.MC,2024-10-02,13.62,3568304807.88,260994772,5.90292243792369,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.7894037778473635,6.272960904368372,5.767409795132967,6.24912988497624,4.68041237113402,6.2549775595555035
ENAG.MC,2024-10-03,13.52,3542105800.47999,260994772,5.85958233191838,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.746897142180332,6.2269039226916405,5.725064642452109,6.203247874073331,4.646048109965635,6.209052614184317
ENAG.MC,2024-10-04,13.57,3555205304.17999,260994772,5.88125238492104,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.768150460013839,6.249932413529997,5.746237218792539,6.226188879524786,4.6632302405498285,6.232015086869911
ENAG.MC,2024-10-07,13.52,3542105800.48,260994772,5.85958233191838,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.746897142180349,6.226903922691658,5.725064642452109,6.203247874073331,4.646048109965635,6.209052614184317
ENAG.MC,2024-10-08,13.54,3547345601.95999,260994772,5.86825035311945,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.755398469313735,6.236115319026983,5.733533672988281,6.212424276253913,4.652920962199312,6.2182376032585545
ENAG.MC,2024-10-09,13.62,3568304807.87999,260994772,5.90292243792369,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.789403777847347,6.272960904368354,5.767409795132967,6.24912988497624,4.68041237113402,6.2549775595555035
ENAG.MC,2024-10-10,13.3,3484467984.2,260994772,5.76423409870669,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.653382543712916,6.125578563002888,5.63190530655422,6.102307450086931,4.570446735395189,6.10801773436771
ENAG.MC,2024-10-11,13.32,3489707785.67999,260994772,5.77290211990776,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.661883870846303,6.134789959338213,5.640374337090392,6.111483852267513,4.577319587628866,6.117202723441947
ENAG.MC,2024-10-14,13.36,3500187388.63999,260994772,5.79023816230988,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.678886525113109,6.153212752008899,5.657312398162735,6.129836656628676,4.59106529209622,6.13557270159042
ENAG.MC,2024-10-15,13.43,3518526693.82,260994772,5.8205762365136,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.7086411700800355,6.185452639182616,5.686954005039336,6.161954064260713,4.615120274914089,6.167720163350251
ENAG.MC,2024-10-16,13.52,3542105800.48,260994772,5.85958233191838,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.746897142180349,6.226903922691658,5.725064642452109,6.203247874073331,4.646048109965635,6.209052614184317
ENAG.MC,2024-10-17,13.47,3529006296.77999,260994772,5.83791227891573,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.725643824346825,6.203875431853284,5.70389206611168,6.180306868621877,4.628865979381444,6.186090141498726
ENAG.MC,2024-10-18,13.55,3549965502.7,260994772,5.87258436371998,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.759649132880453,6.240721017194671,5.737768188256367,6.217012477344205,4.6563573883161515,6.222830097795674
ENAG.MC,2024-10-21,13.39,3508047090.86,260994772,5.80324019411148,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.69163851581323,6.167029846511931,5.670015943966993,6.143601259899549,4.601374570446735,6.149350185201777
ENAG.MC,2024-10-22,13.31,3487087884.94,260994772,5.76856810930722,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.657633207279618,6.13018426117056,5.636139821822306,6.106895651177222,4.573883161512027,6.1126102289048285
ENAG.MC,2024-10-23,13.63,3570924708.61999,260994772,6.74345932711282,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.793654441414048,6.277566602536025,5.771644310401054,6.253718086066532,4.683848797250859,6.259570054092623
ENAG.MC,2024-10-24,13.67,3581404311.58,260994772,6.7632493764954,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.81065709568087,6.295989395206728,5.788582371473397,6.272070890427695,4.697594501718213,6.277940032241097
ENAG.MC,2024-10-25,13.59,3560445105.66,260994772,6.72366927773025,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.776651787147259,6.259143809865357,5.75470624932871,6.235365281705367,4.6701030927835046,6.241200075944148
ENAG.MC,2024-10-28,13.52,3542105800.48,260994772,6.68903669131074,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.746897142180349,6.226903922691658,5.725064642452109,6.203247874073331,4.646048109965635,6.209052614184317
ENAG.MC,2024-10-29,13.33,3492327686.42,260994772,6.5950339567435,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.666134534413021,6.1393956575059025,5.644608852358477,6.1160720533578035,4.580756013745704,6.121795217979065
ENAG.MC,2024-10-30,13.26,3473988381.24,260994772,6.560401370324,616351000.0,568839000.0,2.91,6.47003628614215,2.17746584545187,5.63637988944611,6.107155770332202,5.614967245481876,6.083954645725767,4.556701030927835,6.089647756219235
