Date,Price,Shares,MktCap,REF_PE,Implied_EPS_REF,EPSAct_LTM,Implied_EPS_LTM_formula,TTM_EPSAct,TTM_EPSfr,TTM_EPS_from_NI,Implied_EPS_self,Implied_EPS_self_source,Implied_EPS_trial,Implied_EPS_trial_source,PE_LTM_formula,EP_LTM_formula,PE_self,EP_self,PE_trial,EP_trial,REF_EP,Formula_diff_vs_REF,Self_diff_vs_REF,Trial_diff_vs_REF,neg_eps_flag,neg_eps_trial_flag,ref_pe_is_nan,self_available,ref_pe_missing_but_self_available
2024-01-25,31.91,768199747,24545524860.78,15.8441700306357,2.01399,3.067,3.067,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,2.02,EPSFR_LTM,10.40430388001304,0.09611407082419304,11.052996189816419,0.09047320589157004,15.797029702970297,0.06330303979943591,0.06311469758696335,1.05301,0.8730099999999998,0.006009999999999849,0,0,0,1,0
2024-01-26,32.48,768199747,24983975163.8399,16.1271903038247,2.0139900000000055,3.067,3.067,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,2.02,EPSFR_LTM,10.590153244212583,0.09442733990147785,11.250432975406996,0.08888546798029558,16.07920792079208,0.06219211822660099,0.06200708128078835,1.0530099999999947,0.8730099999999945,0.00600999999999452,0,0,0,1,0
2024-01-29,32.85,768199747,25268583255.3,16.3109052180001,2.0139899999999984,3.067,3.067,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,2.02,EPSFR_LTM,10.710792305184219,0.09336377473363774,11.378593695878074,0.08788432267884322,16.262376237623762,0.061491628614916284,0.06130867579908671,1.0530100000000018,0.8730100000000016,0.006010000000001625,0,0,0,1,0
2024-01-30,32.64,768199747,25107048933.12,16.2066345910357,2.0139900000000006,3.067,3.067,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,2.02,EPSFR_LTM,10.642321486794913,0.09396446078431372,11.305853827502599,0.08844975490196079,16.15841584158416,0.061887254901960786,0.06170312500000001,1.0530099999999996,0.8730099999999994,0.006009999999999405,0,0,0,1,0
2024-01-31,32.05,768199747,24653214408.8999,15.9136837819453,2.013989999999999,3.067,3.067,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,2.02,EPSFR_LTM,10.449951092272578,0.09569422776911078,11.101489435400069,0.09007800312012482,15.866336633663364,0.06302652106084244,0.06283900156006238,1.0530100000000013,0.8730100000000012,0.006010000000001181,0,0,0,1,0
2024-02-01,32.16,768199747,24737827625.28,15.9683017294028,2.0139900000000033,3.067,3.067,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,2.02,EPSFR_LTM,10.485816759047928,0.09536691542288558,11.139591271215794,0.08976990049751245,15.920792079207919,0.06281094527363185,0.06262406716417922,1.053009999999997,0.8730099999999967,0.00600999999999674,0,0,0,1,0
2024-02-02,31.68,768199747,24368606317.4399,15.7299688677699,2.0139900000000064,3.067,3.067,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,2.02,EPSFR_LTM,10.329312031300946,0.0968118686868687,10.973328714928991,0.0911300505050505,15.683168316831683,0.06376262626262626,0.06357291666666687,1.0530099999999938,0.8730099999999936,0.0060099999999936315,0,0,0,1,0
2024-02-05,31.51,768199747,24237840437.58,15.6455593126083,2.0139900000000006,3.067,3.067,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,2.02,EPSFR_LTM,10.273883273557223,0.09733417962551572,10.914444059577416,0.09162170739447793,15.599009900990099,0.06410663281497937,0.0639158997143764,1.0530099999999996,0.8730099999999994,0.006009999999999405,0,0,0,1,0
2024-02-06,31.65,768199747,24345529985.6999,15.7150730639179,2.0139899999999993,3.067,3.067,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,2.02,EPSFR_LTM,10.319530485816758,0.09690363349131123,10.962937305161066,0.09121642969984203,15.668316831683168,0.06382306477093207,0.06363317535545021,1.053010000000001,0.8730100000000007,0.006010000000000737,0,0,0,1,0
2024-02-07,31.49,768199747,24222456216.4199,15.6356287767069,2.013990000000004,3.067,3.067,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,2.02,EPSFR_LTM,10.26736224323443,0.09739599872975549,10.907516453065465,0.09167989838043825,15.589108910891088,0.06414734836456018,0.06395649412511922,1.053009999999996,0.8730099999999958,0.006009999999995852,0,0,0,1,0
2024-02-08,27.74,768199747,21337914748.92,13.7736532952001,2.013989999999996,2.887,2.887,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,1.87,EPSFR_LTM,9.608590232074818,0.10407354001441961,9.608590232074818,0.10407354001441961,14.83422459893048,0.06741167988464312,0.0726023792357605,0.8730100000000038,0.8730100000000038,-0.14398999999999607,0,0,0,1,0
2024-02-09,26.98,768199747,20753314344.8399,13.396292930948,2.013990000000003,2.887,2.887,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,1.87,EPSFR_LTM,9.345341184620713,0.1070051890289103,9.345341184620713,0.1070051890289103,14.427807486631016,0.06931060044477391,0.0746475166790216,0.8730099999999972,0.8730099999999972,-0.14399000000000273,0,0,0,1,0
2024-02-12,27.29,768199747,20991769772.8199,13.5502162374192,2.0139900000000077,2.887,2.887,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,1.87,EPSFR_LTM,9.45271908555594,0.10578966654452181,9.45271908555594,0.10578966654452181,14.593582887700533,0.06852326859655553,0.07379956027849058,0.8730099999999923,0.8730099999999923,-0.1439900000000076,0,0,0,1,0
2024-02-13,27.57,768199747,21207148869.06,13.6892437400384,2.0139900000000046,2.887,2.887,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,1.87,EPSFR_LTM,9.549705576723243,0.10471527022125499,9.549705576723243,0.10471527022125499,14.74331550802139,0.06782734856728329,0.07305005440696426,0.8730099999999954,0.8730099999999954,-0.1439900000000045,0,0,0,1,0
2024-02-14,27.42,768199747,21091767210.36,13.6147647207782,2.0139899999999935,2.887,2.887,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,1.87,EPSFR_LTM,9.497748527883617,0.10528811086797957,9.497748527883617,0.10528811086797957,14.663101604278076,0.06819839533187455,0.07344967177242864,0.8730100000000065,0.8730100000000065,-0.1439899999999934,0,0,0,1,0
2024-02-15,27.13,768199747,20868696003.5399,13.4707719502083,2.013989999999999,2.887,2.887,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,1.87,EPSFR_LTM,9.397298233460338,0.10641356431994103,9.397298233460338,0.10641356431994103,14.50802139037433,0.06892738665683745,0.07423479542941389,0.8730100000000012,0.8730100000000012,-0.14398999999999873,0,0,0,1,0
2024-02-16,27.32,768199747,21014846104.5599,13.5651120412713,2.013990000000001,2.887,2.887,2.887,1.87,1.870607228929483,2.887,TTM_EPSAct,1.87,EPSFR_LTM,9.463110495323866,0.10567349926793558,9.463110495323866,0.10567349926793558,14.609625668449198,0.0684480234260615,0.07371852122986827,0.873009999999999,0.873009999999999,-0.14399000000000095,0,0,0,1,0
