Date,REF_EP,EP_LTM_formula,EP_trial,EP_self,EP_from_EPSAct,EP_from_EPSfr,EP_NetIncome_MktCap,EP_from_EPSAct_ff,EP_from_EPSfr_ff,EP_from_NI_Shares,EP_from_TTM
2024-04-05,0.06981624251496989,0.10804640718562875,0.06998502994011976,0.09434880239520958,0.10778443113772455,0.06998502994011976,0.06986705977653813,0.10778443113772455,0.06998502994011976,0.0699577821288653,0.09434880239520958
2024-04-08,0.06835800659582246,0.10578966654452181,0.06852326859655553,0.09237816049835104,0.105533162330524,0.06852326859655553,0.06840776244884934,0.105533162330524,0.06852326859655553,0.06849658990411436,0.09237816049835104
2024-04-09,0.068558985667034,0.10610069827269386,0.0687247335538405,0.0926497611172363,0.10584343991179712,0.0687247335538405,0.06860888780702278,0.10584343991179712,0.0687247335538405,0.06869797642349434,0.0926497611172363
2024-04-10,0.06664844587352632,0.1031439799928546,0.06680957484816007,0.09006788138620936,0.10289389067524116,0.06680957484816007,0.06669695738581959,0.10289389067524116,0.06680957484816007,0.06678356336131765,0.09006788138620936
2024-04-11,0.06707982740021573,0.10381157856886013,0.06724199928083424,0.09065084501977706,0.10355987055016182,0.06724199928083424,0.06712865290287989,0.10355987055016182,0.06724199928083424,0.06721581943485369,0.09065084501977706
2024-04-12,0.06828294289897509,0.10567349926793558,0.0684480234260615,0.09227672035139092,0.10541727672035138,0.0684480234260615,0.06833264411526717,0.10541727672035138,0.0684480234260615,0.06842137402940267,0.09227672035139092
2024-04-15,0.07013120300751888,0.10853383458646616,0.07030075187969925,0.09477443609022555,0.10827067669172931,0.07030075187969925,0.07018224951989094,0.10827067669172931,0.07030075187969925,0.07027338114598801,0.09477443609022555
2024-04-16,0.07085036080516514,0.10964679073300418,0.07102164830991266,0.09574629699962021,0.10938093429548044,0.07102164830991266,0.07090193077208849,0.10938093429548044,0.07102164830991266,0.0709939969040365,0.09574629699962021
2024-04-17,0.0712019083969467,0.1101908396946565,0.07137404580152672,0.09622137404580153,0.1099236641221374,0.07137404580152672,0.07125373424538546,0.1099236641221374,0.07137404580152672,0.07134625719401837,0.09622137404580153
2024-04-18,0.07230581395348858,0.11189922480620154,0.07248062015503876,0.09771317829457364,0.11162790697674418,0.07248062015503876,0.07235844330345309,0.11162790697674418,0.07248062015503876,0.07245240071640624,0.09771317829457364
2024-04-19,0.07253071539657875,0.11224727838258165,0.07270606531881804,0.09801710730948678,0.1119751166407465,0.07270606531881804,0.07258350844592144,0.1119751166407465,0.07270606531881804,0.07267775810588184,0.09801710730948678
2024-04-22,0.07114759725400484,0.1101067887109077,0.07131960335621663,0.09614797864225783,0.10983981693363845,0.07131960335621663,0.07119938357090386,0.10983981693363845,0.07131960335621663,0.07129183594520523,0.09614797864225783
2024-04-23,0.07117474246470833,0.11014879816863792,0.0713468141930561,0.09618466234261731,0.10988172453262113,0.0713468141930561,0.0712265485398359,0.10988172453262113,0.0713468141930561,0.07131903618783979,0.09618466234261731
2024-04-24,0.07216595744680851,0.11168278529980658,0.07234042553191489,0.09752417794970986,0.11141199226305608,0.07234042553191489,0.07221848499919147,0.11141199226305608,0.07234042553191489,0.07231226067633582,0.09752417794970986
