Date,REF_CFP,REF_CFP_fiscal,CFP_from_CFPS_fiscal,CFP_from_CFOpToShareTtm,CFP_from_OperatingCFTtm_per_share,CFP_from_CF,CFP_from_OpCF,CFP_from_TTM_OpCFAct,CFP_from_TTM_OpCF,CFP_trial,CFP_self
2025-04-08,0.21312907553799607,,,,,0.15964223141213554,0.21339746865599588,,0.231616525574217,0.231616525574217,0.231616525574217
2025-04-09,0.21845730242644626,,,,,0.16363328719743891,0.21873240537239577,,0.2374069387135724,0.2374069387135724,0.2374069387135724
2025-04-10,0.21759188017574702,,,,,0.16298505119835457,0.21786589329678357,,0.2364664471623585,0.2364664471623585,0.2364664471623585
2025-04-11,0.20992893926865694,,,,,0.15724520091045183,0.2101933024599599,,0.22813879996499453,0.22813879996499453,0.22813879996499453
2025-04-14,0.2056068728719492,,,,,0.15400779971523662,0.2058657932916666,,0.22344182467159757,0.22344182467159757,0.22344182467159757
2025-04-15,0.21142966855680229,,,,,0.1583693073783297,0.21169592161419662,,0.22976970697601728,0.22976970697601728,0.22976970697601728
2025-04-16,0.20418738835398048,,,,,0.15294454884094133,0.204444521219021,,0.2218992098438064,0.2218992098438064,0.2218992098438064
2025-04-17,0.2042416213920558,,,,,0.15298517156307703,0.20449882255267812,,0.22195814721693888,0.22195814721693888,0.22195814721693888
2025-04-22,0.19581606940185653,,,,,0.14667409496689204,0.19606266027777772,,0.21280173778247388,0.21280173778247388,0.21280173778247388
2025-04-23,0.1923385954329892,,,,,0.14406932739744496,0.1925808071312739,,0.20902261737663203,0.20902261737663203,0.20902261737663203
2025-04-24,0.19062213796259062,,,,,0.14278363186291151,0.19086218812861505,,0.20715726927907163,0.20715726927907163,0.20715726927907163
2025-04-25,0.19277255064955895,,,,,0.14439437727124219,0.19301530882698248,,0.20949421515963274,0.20949421515963274,0.20949421515963274
2025-04-28,0.1934514979977585,,,,,0.14490293608427296,0.19369511117253663,,0.2102320564205723,0.2102320564205723,0.2102320564205723
2025-04-29,0.17280218079575066,,,,,0.12943576874943483,0.17301979031704115,,0.18779155601612918,0.18779155601612918,0.18779155601612918
2025-04-30,0.17975558912706094,,,,,0.12581676953582022,0.1681821902382772,,0.1825409402079019,0.1825409402079019,0.1825409402079019
2025-05-02,0.17636542799478916,,,,,0.12344388575546185,0.16501030152396765,,0.1790982478079243,0.1790982478079243,0.1790982478079243
2025-05-05,0.17412634088524867,,,,,0.12187667603364051,0.16291537598621098,,0.17682446556745132,0.17682446556745132,0.17682446556745132
2025-05-06,0.17948115311312687,,,,,0.12562468286477319,0.16792542353562337,,0.18226225174956923,0.18226225174956923,0.18226225174956923
2025-05-07,0.18618124140807363,,,,,0.1303142920667387,0.17419413278525636,,0.18906615933750565,0.18906615933750565,0.18906615933750565
2025-05-08,0.1867728295559888,,,,,0.13072836380730482,0.1747476320723634,,0.18966691426958124,0.18966691426958124,0.18966691426958124
2025-05-09,0.18262784887343234,,,,,0.12782715733133268,0.17086952217284357,,0.1854577062298657,0.1854577062298657,0.1854577062298657
2025-05-12,0.17233949466464632,,,,,0.12062600438429005,0.16124357422216398,,0.1750099317846649,0.1750099317846649,0.1750099317846649
2025-05-13,0.16698885694474153,,,,,0.1168809194267421,0.15623743240885413,,0.16957638479540887,0.16957638479540887,0.16957638479540887
2025-05-14,0.1715133570286965,,,,,0.12004776384639121,0.16047062670088227,,0.17417099297035743,0.17417099297035743,0.17417099297035743
2025-05-15,0.1769722767792872,,,,,0.12386863891074947,0.16557807890555548,,0.17971449984339244,0.17971449984339244,0.17971449984339244
2025-05-16,0.17291890880934765,,,,,0.12103155514498529,0.16178568331809898,,0.1755983240747583,0.1755983240747583,0.1755983240747583
2025-05-19,0.17420006075861266,,,,,0.12192827496506879,0.16298434947308066,,0.17689932774593034,0.17689932774593034,0.17689932774593034
2025-05-20,0.1667857898304998,,,,,0.11673878616436664,0.15604743958468445,,0.1693701711130472,0.1693701711130472,0.1693701711130472
2025-05-21,0.17889588848340993,,,,,0.12521503715977936,0.16737784063278982,,0.18166791831995108,0.18166791831995108,0.18166791831995108
2025-05-22,0.17952030694233997,,,,,0.12565208790030216,0.16796205648142085,,0.18230201227569262,0.18230201227569262,0.18230201227569262
2025-05-23,0.18381083024875705,,,,,0.12865516438127875,0.1719763383763308,,0.18665901815317731,0.18665901815317731,0.18665901815317731
2025-05-26,0.18003086568008891,,,,,0.12600944452745244,0.168439743362685,,0.1828204822296598,0.1828204822296598,0.1828204822296598
2025-05-27,0.1769722767792872,,,,,0.12386863891074947,0.16557807890555548,,0.17971449984339244,0.17971449984339244,0.17971449984339244
2025-05-28,0.17827579874863225,,,,,0.12478101623374893,0.16679767480737287,,0.18103822016286286,0.18103822016286286,0.18103822016286286
2025-05-30,0.17416319302088604,,,,,0.12190247003915028,0.16294985543086415,,0.1768618887347672,0.1768618887347672,0.1768618887347672
2025-06-02,0.1739055551613874,,,,,0.12172214094145921,0.1627088053488658,,0.17660025872184593,0.17660025872184593,0.17660025872184593
2025-06-03,0.17565017866033855,,,,,0.12294325953788368,0.16434110286250442,,0.17837191553292955,0.17837191553292955,0.17837191553292955
2025-06-04,0.1723755942655396,,,,,0.12065127166631441,0.16127734958333328,,0.1750465907565511,0.1750465907565511,0.1750465907565511
2025-06-05,0.1750895929837628,,,,,0.12255088743297553,0.16381660998102832,,0.17780264346207977,0.17780264346207977,0.17780264346207977
2025-06-06,0.17244783885659798,,,,,0.1207018379997873,0.16134494277259703,,0.17511995479291176,0.17511995479291176,0.17511995479291176
2025-06-09,0.16604541707499704,,,,,0.11622057524918987,0.15535473505061198,,0.16861832612424835,0.16861832612424835,0.16861832612424835
2025-06-10,0.1515508447557432,,,,,0.10607535376334899,0.1417933824881829,,0.1538991573244521,0.1538991573244521,0.1538991573244521
2025-06-11,0.15274637346147293,,,,,0.10691214309698098,0.1429119381737045,,0.15511321100172157,0.15511321100172157,0.15511321100172157
2025-06-12,0.15360169613134592,,,,,0.10751081118711807,0.1437121916772437,,0.15598178707825944,0.15598178707825944,0.15598178707825944
2025-06-13,0.15833017547353262,,,,,0.11082042730831843,0.1481362322098765,,0.1607835352134247,0.1607835352134247,0.1607835352134247
2025-06-16,0.15232227432182988,,,,,0.10661530234798428,0.14251514426854847,,0.15468254035571957,0.15468254035571957,0.15468254035571957
2025-06-17,0.15044261188732833,,,,,0.10529966561882725,0.1407565021774832,,0.15277375215206124,0.15277375215206124,0.15277375215206124
