Date,Price,REF_PCF,REF_PCF_fiscal,Implied_CFPS_REF,Implied_CFPS_fiscal_REF,CFPS_fiscal,CFOpToShareTtm,OperatingCFTtm_per_share,CFPS_from_CF,CFPS_from_OpCF,TTM_CFPS_from_OpCFAct,TTM_CFPS_from_OpCF,PCF_from_CFPS_fiscal,PCF_from_CFOpToShareTtm,PCF_from_OperatingCFTtm_per_share,PCF_from_CF,PCF_from_OpCF,PCF_from_TTM_OpCFAct,PCF_from_TTM_OpCF,PCF_MktCap_div_CF,PCF_MktCap_div_OpCF,PCF_trial,PCF_self,Implied_CFPS_trial,Implied_CFPS_trial_source,Implied_CFPS_self,Implied_CFPS_self_source
2024-02-16,27.32,9.01924725517597,,3.029077618902352,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,9.116949212875761,9.208958792470382,,9.20491977545614,9.128951392076411,9.221082099411978,9.20491977545614,9.20491977545614,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-02-19,27.33,9.02254859018885,,3.0290776189023503,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,9.120286309952215,9.212329568016672,,9.208289072592105,9.132292882337097,9.224457312479156,9.208289072592105,9.208289072592105,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-02-20,27.55,9.09517796047211,,3.029077618902351,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,9.193702445634232,9.286486630035103,,9.282413609583333,9.205805668071243,9.298711999956122,9.282413609583333,9.282413609583333,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-02-21,27.5,9.07867128540773,,3.029077618902352,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,9.177016960251954,9.269632752303641,,9.265567123903509,9.189098216768027,9.281835934620448,9.265567123903509,9.265567123903509,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-02-22,27.6,9.11168463553649,,3.0290776189023507,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,9.210387931016509,9.303340507766563,,9.299260095263158,9.222513119374456,9.315588065291795,9.299260095263158,9.299260095263158,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-02-23,26.91,8.88389251964808,,3.0290776189023494,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,8.980128232741095,9.070756995072399,,9.06677859288158,8.991950291390053,9.082698363659455,9.06677859288158,9.06677859288158,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-02-26,26.25,8.66600440879829,,3.0290776189023507,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,8.759879825695048,8.848285809017112,,8.844404981907894,8.77141193418762,8.859934301228565,8.844404981907894,8.844404981907894,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-02-27,26.6,8.78155113424894,,3.0290776189023494,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,8.876678223370982,8.96626295313734,,8.962330381666668,8.888364093310164,8.978066758578324,8.962330381666668,8.962330381666668,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-02-28,25.65,8.46792430802576,,3.0290776189023503,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,8.559654001107733,8.646039276239577,,8.642247153749999,8.570922518549088,8.657421517200527,8.642247153749999,8.642247153749999,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-02-29,25.37,8.37548692766524,,3.0290776189023525,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,8.466215282966987,8.551657560943395,,8.547906833942983,8.477360791251042,8.56291555132071,8.547906833942983,8.547906833942983,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-03-01,25.43,8.3952949377425,,3.0290776189023494,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,8.486237865425718,8.57188221422115,,8.568122616758771,8.497409732814942,8.583166829723563,8.568122616758771,8.568122616758771,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-03-04,25.0,8.43803266783678,,2.962775919947835,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,8.342742691138142,8.426938865730584,,8.42324283991228,8.353725651607299,8.43803266783677,8.42324283991228,8.42324283991228,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-03-05,24.83,8.38065404569549,,2.962775919947835,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,8.2860120408384,8.369635681443615,,8.365964788600877,8.296920317176324,8.380654045695437,8.365964788600877,8.365964788600877,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
2024-03-06,24.9,8.40428053716543,,2.962775919947836,,,,,2.996616451632338,2.9666763220113377,,2.967978066777468,,,,8.309371720373589,8.39323111026766,,8.389549868552631,8.32031074900087,8.404280537165423,8.389549868552631,8.389549868552631,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF
