Date,REF_PE,PE_LTM_formula,PE_trial,PE_self,PE_from_EPSAct,PE_from_EPSfr,PE_from_NetIncome_MktCap,PE_from_EPSAct_ff,PE_from_EPSfr_ff,PE_from_NI_Shares,PE_from_TTM,Implied_EPS_REF,Implied_EPS_LTM_formula,Implied_EPS_trial,Implied_EPS_trial_source,Implied_EPS_self,Implied_EPS_self_source
2024-06-07,10.7165887929767,7.514875049583499,10.703389830508474,7.514875049583499,6.578125,10.131016042780749,10.148122210174025,6.578125,10.131016042780749,10.134961965658078,7.514875049583499,1.7678199999999937,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-10,10.4959780973176,7.360174533915113,10.483050847457626,7.360174533915113,6.442708333333333,9.922459893048128,9.939213914477715,6.442708333333333,9.922459893048128,9.926324585525766,7.360174533915113,1.76782,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-11,10.4931497550656,7.358191193970647,10.480225988700566,7.358191193970647,6.440972222222222,9.919786096256685,9.936535602994429,6.440972222222222,9.919786096256685,9.923649747318942,7.358191193970647,1.7678199999999935,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-12,10.4365829100248,7.318524395081317,10.423728813559322,7.318524395081317,6.40625,9.866310160427807,9.882969373328692,6.40625,9.866310160427807,9.870152983182452,7.318524395081317,1.767819999999996,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-13,10.1990021608535,7.151923839746133,10.186440677966102,7.151923839746133,6.260416666666667,9.641711229946525,9.657991208732591,6.260416666666667,9.641711229946525,9.645466573809193,7.151923839746133,1.7678199999999968,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-14,10.0632417327556,7.056723522411741,10.050847457627118,7.056723522411741,6.177083333333333,9.513368983957218,9.529432257534818,6.177083333333333,9.513368983957218,9.517074339881615,7.056723522411741,1.7678199999999995,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-17,9.86525777511285,6.917889726299088,9.853107344632768,6.917889726299088,6.055555555555556,9.32620320855615,9.341950453704735,6.055555555555556,9.32620320855615,9.3298356654039,6.917889726299088,1.7678200000000002,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-18,9.9840481496985,7.00119000396668,9.971751412429377,7.00119000396668,6.128472222222222,9.43850267379679,9.454439536002786,6.128472222222222,9.43850267379679,9.44217887009053,7.00119000396668,1.7678199999999995,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-19,9.40989467253454,6.598571995239985,9.398305084745763,6.598571995239985,5.776041666666668,8.89572192513369,8.910742304895543,5.776041666666668,8.89572192513369,8.899186714105154,6.598571995239985,1.767819999999999,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-20,9.64181873720175,6.761205870686236,9.62994350282486,6.761205870686236,5.918402777777779,9.114973262032086,9.130363846524999,5.918402777777779,9.114973262032086,9.118523447064764,6.761205870686236,1.7678200000000006,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
